Theory_MeV,Scale_Type,k_Node,Is_Prime,Stability_Score,Status,Match_Name,Error_Percent
18171482.7764,MESON (A^-1),259499,True,30,NOISE,,
18172042.9784,MESON (A^-1),259507,True,30,NOISE,,
18172743.2309,MESON (A^-1),259517,True,30,NOISE,,
18173723.5845,MESON (A^-1),259531,True,30,NOISE,,
18174143.7360,MESON (A^-1),259537,True,30,NOISE,,
18174843.9885,MESON (A^-1),259547,True,30,NOISE,,
18176944.7460,MESON (A^-1),259577,True,30,NOISE,,
18176959.3634,BARYON (Pi^5),116239,True,50,RESONANCE,,
18177364.8975,MESON (A^-1),259583,True,30,NOISE,,
18177584.8664,BARYON (Pi^5),116243,True,50,RESONANCE,,
18178765.4026,MESON (A^-1),259603,True,30,NOISE,,
18179774.1267,BARYON (Pi^5),116257,True,50,RESONANCE,,
18179885.8066,MESON (A^-1),259619,True,30,NOISE,,
18180025.8571,MESON (A^-1),259621,True,30,NOISE,,
18180446.0086,MESON (A^-1),259627,True,30,NOISE,,
18180726.1096,MESON (A^-1),259631,True,30,NOISE,,
18181286.3116,MESON (A^-1),259639,True,30,NOISE,,
18181566.4126,MESON (A^-1),259643,True,30,NOISE,,
18181650.6356,BARYON (Pi^5),116269,True,50,RESONANCE,,
18182276.1385,BARYON (Pi^5),116273,True,50,RESONANCE,,
18182546.7662,MESON (A^-1),259657,True,30,NOISE,,
18183214.3929,BARYON (Pi^5),116279,True,50,RESONANCE,,
18183247.0187,MESON (A^-1),259667,True,30,NOISE,,
18184227.3722,MESON (A^-1),259681,True,30,NOISE,,
18184927.6247,MESON (A^-1),259691,True,30,NOISE,,
18185347.7762,MESON (A^-1),259697,True,30,NOISE,,
18185403.6533,BARYON (Pi^5),116293,True,50,RESONANCE,,
18186748.2813,MESON (A^-1),259717,True,30,NOISE,,
18187168.4328,MESON (A^-1),259723,True,30,NOISE,,
18187868.6853,MESON (A^-1),259733,True,30,NOISE,,
18189129.1398,MESON (A^-1),259751,True,30,NOISE,,
18190529.6448,MESON (A^-1),259771,True,30,NOISE,,
18191033.1798,BARYON (Pi^5),116329,True,50,RESONANCE,,
18191229.8974,MESON (A^-1),259781,True,30,NOISE,,
18191369.9479,MESON (A^-1),259783,True,30,NOISE,,
18192630.4024,MESON (A^-1),259801,True,30,NOISE,,
18192909.6887,BARYON (Pi^5),116341,True,50,RESONANCE,,
18193470.7054,MESON (A^-1),259813,True,30,NOISE,,
18194170.9579,MESON (A^-1),259823,True,30,NOISE,,
18194473.4460,BARYON (Pi^5),116351,True,50,RESONANCE,,
18194591.1094,MESON (A^-1),259829,True,30,NOISE,,
18195151.3115,MESON (A^-1),259837,True,30,NOISE,,
18195431.4125,MESON (A^-1),259841,True,30,NOISE,,
18195724.4519,BARYON (Pi^5),116359,True,50,RESONANCE,,
18197252.0690,MESON (A^-1),259867,True,30,NOISE,,
18197600.9608,BARYON (Pi^5),116371,True,50,RESONANCE,,
18199164.7182,BARYON (Pi^5),116381,True,50,RESONANCE,,
18200053.0791,MESON (A^-1),259907,True,30,NOISE,,
18200102.9726,BARYON (Pi^5),116387,True,50,RESONANCE,,
18201873.7356,MESON (A^-1),259933,True,30,NOISE,,
18202153.8366,MESON (A^-1),259937,True,30,NOISE,,
18202573.9881,MESON (A^-1),259943,True,30,NOISE,,
18202994.1396,MESON (A^-1),259949,True,30,NOISE,,
18203855.9903,BARYON (Pi^5),116411,True,50,RESONANCE,,
18204254.5942,MESON (A^-1),259967,True,30,NOISE,,
18205732.4991,BARYON (Pi^5),116423,True,50,RESONANCE,,
18205935.2002,MESON (A^-1),259991,True,30,NOISE,,
18206075.2507,MESON (A^-1),259993,True,30,NOISE,,
18206775.5032,MESON (A^-1),260003,True,30,NOISE,,
18207195.6547,MESON (A^-1),260009,True,30,NOISE,,
18207335.7052,MESON (A^-1),260011,True,30,NOISE,,
18207755.8568,MESON (A^-1),260017,True,30,NOISE,,
18207921.7595,BARYON (Pi^5),116437,True,50,RESONANCE,,
18208176.0083,MESON (A^-1),260023,True,30,NOISE,,
18208860.0139,BARYON (Pi^5),116443,True,50,RESONANCE,,
18209485.5168,BARYON (Pi^5),116447,True,50,RESONANCE,,
18209856.6143,MESON (A^-1),260047,True,30,NOISE,,
18211674.7772,BARYON (Pi^5),116461,True,50,RESONANCE,,
18212237.4729,MESON (A^-1),260081,True,30,NOISE,,
18212797.6749,MESON (A^-1),260089,True,30,NOISE,,
18213238.5345,BARYON (Pi^5),116471,True,50,RESONANCE,,
18214338.2304,MESON (A^-1),260111,True,30,NOISE,,
18215115.0434,BARYON (Pi^5),116483,True,50,RESONANCE,,
18216158.8869,MESON (A^-1),260137,True,30,NOISE,,
18216366.0493,BARYON (Pi^5),116491,True,50,RESONANCE,,
18218539.7455,MESON (A^-1),260171,True,30,NOISE,,
18218868.0611,BARYON (Pi^5),116507,True,50,RESONANCE,,
18219099.9475,MESON (A^-1),260179,True,30,NOISE,,
18219800.2000,MESON (A^-1),260189,True,30,NOISE,,
18219940.2505,MESON (A^-1),260191,True,30,NOISE,,
18220640.5031,MESON (A^-1),260201,True,30,NOISE,,
18221060.6546,MESON (A^-1),260207,True,30,NOISE,,
18221200.7051,MESON (A^-1),260209,True,30,NOISE,,
18221480.8061,MESON (A^-1),260213,True,30,NOISE,,
18222621.0788,BARYON (Pi^5),116531,True,50,RESONANCE,,
18222741.2606,MESON (A^-1),260231,True,30,NOISE,,
18222933.8303,BARYON (Pi^5),116533,True,50,RESONANCE,,
18223559.3332,BARYON (Pi^5),116537,True,50,RESONANCE,,
18223872.0847,BARYON (Pi^5),116539,True,50,RESONANCE,,
18224982.0687,MESON (A^-1),260263,True,30,NOISE,,
18225402.2202,MESON (A^-1),260269,True,30,NOISE,,
18225435.8421,BARYON (Pi^5),116549,True,50,RESONANCE,,
18228763.4322,MESON (A^-1),260317,True,30,NOISE,,
18229603.7353,MESON (A^-1),260329,True,30,NOISE,,
18230127.1142,BARYON (Pi^5),116579,True,50,RESONANCE,,
18230303.9878,MESON (A^-1),260339,True,30,NOISE,,
18231984.5938,MESON (A^-1),260363,True,30,NOISE,,
18232316.3745,BARYON (Pi^5),116593,True,50,RESONANCE,,
18233665.1999,MESON (A^-1),260387,True,30,NOISE,,
18234505.5029,MESON (A^-1),260399,True,30,NOISE,,
18235345.8059,MESON (A^-1),260411,True,30,NOISE,,
18235485.8564,MESON (A^-1),260413,True,30,NOISE,,
18235765.9574,MESON (A^-1),260417,True,30,NOISE,,
18235906.0079,MESON (A^-1),260419,True,30,NOISE,,
18237446.5634,MESON (A^-1),260441,True,30,NOISE,,
18238286.8665,MESON (A^-1),260453,True,30,NOISE,,
18238847.0685,MESON (A^-1),260461,True,30,NOISE,,
18239267.2200,MESON (A^-1),260467,True,30,NOISE,,
18239509.6585,BARYON (Pi^5),116639,True,50,RESONANCE,,
18240387.6240,MESON (A^-1),260483,True,30,NOISE,,
18240807.7755,MESON (A^-1),260489,True,30,NOISE,,
18242324.4217,BARYON (Pi^5),116657,True,50,RESONANCE,,
18243262.6762,BARYON (Pi^5),116663,True,50,RESONANCE,,
18243468.7351,MESON (A^-1),260527,True,30,NOISE,,
18244309.0381,MESON (A^-1),260539,True,30,NOISE,,
18244589.1391,MESON (A^-1),260543,True,30,NOISE,,
18245009.2906,MESON (A^-1),260549,True,30,NOISE,,
18245149.3411,MESON (A^-1),260551,True,30,NOISE,,
18246077.4394,BARYON (Pi^5),116681,True,50,RESONANCE,,
18246409.7957,MESON (A^-1),260569,True,30,NOISE,,
18246689.8967,MESON (A^-1),260573,True,30,NOISE,,
18247015.6939,BARYON (Pi^5),116687,True,50,RESONANCE,,
18247250.0987,MESON (A^-1),260581,True,30,NOISE,,
18247328.4453,BARYON (Pi^5),116689,True,50,RESONANCE,,
18247670.2502,MESON (A^-1),260587,True,30,NOISE,,
18249210.8057,MESON (A^-1),260609,True,30,NOISE,,
18250143.2086,BARYON (Pi^5),116707,True,50,RESONANCE,,
18250611.3108,MESON (A^-1),260629,True,30,NOISE,,
18251871.7653,MESON (A^-1),260647,True,30,NOISE,,
18252019.7175,BARYON (Pi^5),116719,True,50,RESONANCE,,
18252151.8663,MESON (A^-1),260651,True,30,NOISE,,
18253552.3713,MESON (A^-1),260671,True,30,NOISE,,
18253896.2263,BARYON (Pi^5),116731,True,50,RESONANCE,,
18253972.5228,MESON (A^-1),260677,True,30,NOISE,,
18255459.9837,BARYON (Pi^5),116741,True,50,RESONANCE,,
18256398.2381,BARYON (Pi^5),116747,True,50,RESONANCE,,
18256493.4319,MESON (A^-1),260713,True,30,NOISE,,
18256773.5329,MESON (A^-1),260717,True,30,NOISE,,
18257193.6844,MESON (A^-1),260723,True,30,NOISE,,
18258874.2905,MESON (A^-1),260747,True,30,NOISE,,
18259294.4420,MESON (A^-1),260753,True,30,NOISE,,
18259854.6440,MESON (A^-1),260761,True,30,NOISE,,
18260694.9470,MESON (A^-1),260773,True,30,NOISE,,
18261955.4015,MESON (A^-1),260791,True,30,NOISE,,
18262966.0191,BARYON (Pi^5),116789,True,50,RESONANCE,,
18263075.8055,MESON (A^-1),260807,True,30,NOISE,,
18263215.8561,MESON (A^-1),260809,True,30,NOISE,,
18263278.7706,BARYON (Pi^5),116791,True,50,RESONANCE,,
18264217.0250,BARYON (Pi^5),116797,True,50,RESONANCE,,
18265155.2794,BARYON (Pi^5),116803,True,50,RESONANCE,,
18266016.8661,MESON (A^-1),260849,True,30,NOISE,,
18266577.0681,MESON (A^-1),260857,True,30,NOISE,,
18266857.1691,MESON (A^-1),260861,True,30,NOISE,,
18266997.2196,MESON (A^-1),260863,True,30,NOISE,,
18267657.2912,BARYON (Pi^5),116819,True,50,RESONANCE,,
18267697.4722,MESON (A^-1),260873,True,30,NOISE,,
18268117.6237,MESON (A^-1),260879,True,30,NOISE,,
18268908.2971,BARYON (Pi^5),116827,True,50,RESONANCE,,
18269097.9772,MESON (A^-1),260893,True,30,NOISE,,
18269846.5516,BARYON (Pi^5),116833,True,50,RESONANCE,,
18271058.6842,MESON (A^-1),260921,True,30,NOISE,,
18272348.5634,BARYON (Pi^5),116849,True,50,RESONANCE,,
18272459.1893,MESON (A^-1),260941,True,30,NOISE,,
18273159.4418,MESON (A^-1),260951,True,30,NOISE,,
18273719.6438,MESON (A^-1),260959,True,30,NOISE,,
18274419.8963,MESON (A^-1),260969,True,30,NOISE,,
18275163.3266,BARYON (Pi^5),116867,True,50,RESONANCE,,
18275400.2498,MESON (A^-1),260983,True,30,NOISE,,
18275680.3508,MESON (A^-1),260987,True,30,NOISE,,
18276520.6539,MESON (A^-1),260999,True,30,NOISE,,
18277352.5870,BARYON (Pi^5),116881,True,50,RESONANCE,,
18277360.9569,MESON (A^-1),261011,True,30,NOISE,,
18277501.0074,MESON (A^-1),261013,True,30,NOISE,,
18277781.1084,MESON (A^-1),261017,True,30,NOISE,,
18278761.4619,MESON (A^-1),261031,True,30,NOISE,,
18279601.7649,MESON (A^-1),261043,True,30,NOISE,,
18280722.1690,MESON (A^-1),261059,True,30,NOISE,,
18280792.8532,BARYON (Pi^5),116903,True,50,RESONANCE,,
18280862.2195,MESON (A^-1),261061,True,30,NOISE,,
18281562.4720,MESON (A^-1),261071,True,30,NOISE,,
18281982.6235,MESON (A^-1),261077,True,30,NOISE,,
18282043.8591,BARYON (Pi^5),116911,True,50,RESONANCE,,
18282822.9265,MESON (A^-1),261089,True,30,NOISE,,
18283663.2295,MESON (A^-1),261101,True,30,NOISE,,
18283920.3679,BARYON (Pi^5),116923,True,50,RESONANCE,,
18284545.8709,BARYON (Pi^5),116927,True,50,RESONANCE,,
18284858.6224,BARYON (Pi^5),116929,True,50,RESONANCE,,
18285483.8861,MESON (A^-1),261127,True,30,NOISE,,
18285484.1253,BARYON (Pi^5),116933,True,50,RESONANCE,,
18288284.8961,MESON (A^-1),261167,True,30,NOISE,,
18288424.9466,MESON (A^-1),261169,True,30,NOISE,,
18288611.6401,BARYON (Pi^5),116953,True,50,RESONANCE,,
18289549.8945,BARYON (Pi^5),116959,True,50,RESONANCE,,
18291113.6519,BARYON (Pi^5),116969,True,50,RESONANCE,,
18292206.3102,MESON (A^-1),261223,True,30,NOISE,,
18292626.4617,MESON (A^-1),261229,True,30,NOISE,,
18292990.1607,BARYON (Pi^5),116981,True,50,RESONANCE,,
18293466.7648,MESON (A^-1),261241,True,30,NOISE,,
18294167.0173,MESON (A^-1),261251,True,30,NOISE,,
18294241.1666,BARYON (Pi^5),116989,True,50,RESONANCE,,
18294866.6696,BARYON (Pi^5),116993,True,50,RESONANCE,,
18295567.5223,MESON (A^-1),261271,True,30,NOISE,,
18296267.7748,MESON (A^-1),261281,True,30,NOISE,,
18297668.2799,MESON (A^-1),261301,True,30,NOISE,,
18298619.6873,BARYON (Pi^5),117017,True,50,RESONANCE,,
18299023.3956,BOSON (A^-2),607,True,40,NOISE,,
18299208.8354,MESON (A^-1),261323,True,30,NOISE,,
18299557.9417,BARYON (Pi^5),117023,True,50,RESONANCE,,
18299628.9869,MESON (A^-1),261329,True,30,NOISE,,
18300189.1889,MESON (A^-1),261337,True,30,NOISE,,
18300889.4414,MESON (A^-1),261347,True,30,NOISE,,
18301309.5929,MESON (A^-1),261353,True,30,NOISE,,
18301747.2020,BARYON (Pi^5),117037,True,50,RESONANCE,,
18302372.7050,BARYON (Pi^5),117041,True,50,RESONANCE,,
18302685.4565,BARYON (Pi^5),117043,True,50,RESONANCE,,
18303130.2495,MESON (A^-1),261379,True,30,NOISE,,
18303830.5020,MESON (A^-1),261389,True,30,NOISE,,
18304249.2138,BARYON (Pi^5),117053,True,50,RESONANCE,,
18305090.9565,MESON (A^-1),261407,True,30,NOISE,,
18306491.4616,MESON (A^-1),261427,True,30,NOISE,,
18306771.5626,MESON (A^-1),261431,True,30,NOISE,,
18306911.6131,MESON (A^-1),261433,True,30,NOISE,,
18307063.9771,BARYON (Pi^5),117071,True,50,RESONANCE,,
18307331.7646,MESON (A^-1),261439,True,30,NOISE,,
18308172.0676,MESON (A^-1),261451,True,30,NOISE,,
18309012.3706,MESON (A^-1),261463,True,30,NOISE,,
18309292.4716,MESON (A^-1),261467,True,30,NOISE,,
18311755.2492,BARYON (Pi^5),117101,True,50,RESONANCE,,
18312233.5322,MESON (A^-1),261509,True,30,NOISE,,
18313006.2551,BARYON (Pi^5),117109,True,50,RESONANCE,,
18313213.8857,MESON (A^-1),261523,True,30,NOISE,,
18313634.0372,MESON (A^-1),261529,True,30,NOISE,,
18314570.0125,BARYON (Pi^5),117119,True,50,RESONANCE,,
18315594.7443,MESON (A^-1),261557,True,30,NOISE,,
18315821.0184,BARYON (Pi^5),117127,True,50,RESONANCE,,
18316014.8958,MESON (A^-1),261563,True,30,NOISE,,
18316759.2728,BARYON (Pi^5),117133,True,50,RESONANCE,,
18316995.2493,MESON (A^-1),261577,True,30,NOISE,,
18317275.3503,MESON (A^-1),261581,True,30,NOISE,,
18317695.5018,MESON (A^-1),261587,True,30,NOISE,,
18318115.6533,MESON (A^-1),261593,True,30,NOISE,,
18318675.8554,MESON (A^-1),261601,True,30,NOISE,,
18319936.3099,MESON (A^-1),261619,True,30,NOISE,,
18320776.6129,MESON (A^-1),261631,True,30,NOISE,,
18321196.7644,MESON (A^-1),261637,True,30,NOISE,,
18321450.5450,BARYON (Pi^5),117163,True,50,RESONANCE,,
18321476.8654,MESON (A^-1),261641,True,30,NOISE,,
18321616.9159,MESON (A^-1),261643,True,30,NOISE,,
18322076.0479,BARYON (Pi^5),117167,True,50,RESONANCE,,
18323717.6735,MESON (A^-1),261673,True,30,NOISE,,
18325398.2795,MESON (A^-1),261697,True,30,NOISE,,
18325829.0656,BARYON (Pi^5),117191,True,50,RESONANCE,,
18326098.5320,MESON (A^-1),261707,True,30,NOISE,,
18326141.8171,BARYON (Pi^5),117193,True,50,RESONANCE,,
18326518.6835,MESON (A^-1),261713,True,30,NOISE,,
18327078.8856,MESON (A^-1),261721,True,30,NOISE,,
18327705.5745,BARYON (Pi^5),117203,True,50,RESONANCE,,
18328339.3401,MESON (A^-1),261739,True,30,NOISE,,
18328643.8289,BARYON (Pi^5),117209,True,50,RESONANCE,,
18329599.7946,MESON (A^-1),261757,True,30,NOISE,,
18329879.8956,MESON (A^-1),261761,True,30,NOISE,,
18330720.1986,MESON (A^-1),261773,True,30,NOISE,,
18330833.0892,BARYON (Pi^5),117223,True,50,RESONANCE,,
18331700.5522,MESON (A^-1),261787,True,30,NOISE,,
18331980.6532,MESON (A^-1),261791,True,30,NOISE,,
18332540.8552,MESON (A^-1),261799,True,30,NOISE,,
18333335.1010,BARYON (Pi^5),117239,True,50,RESONANCE,,
18333647.8525,BARYON (Pi^5),117241,True,50,RESONANCE,,
18334221.4612,MESON (A^-1),261823,True,30,NOISE,,
18335211.6099,BARYON (Pi^5),117251,True,50,RESONANCE,,
18335902.0673,MESON (A^-1),261847,True,30,NOISE,,
18336462.6158,BARYON (Pi^5),117259,True,50,RESONANCE,,
18338026.3732,BARYON (Pi^5),117269,True,50,RESONANCE,,
18338282.9258,MESON (A^-1),261881,True,30,NOISE,,
18338703.0773,MESON (A^-1),261887,True,30,NOISE,,
18339902.8820,BARYON (Pi^5),117281,True,50,RESONANCE,,
18340803.8349,MESON (A^-1),261917,True,30,NOISE,,
18343744.8954,MESON (A^-1),261959,True,30,NOISE,,
18343968.6512,BARYON (Pi^5),117307,True,50,RESONANCE,,
18344585.1985,MESON (A^-1),261971,True,30,NOISE,,
18344725.2490,MESON (A^-1),261973,True,30,NOISE,,
18345005.3500,MESON (A^-1),261977,True,30,NOISE,,
18345425.5015,MESON (A^-1),261983,True,30,NOISE,,
18345845.1600,BARYON (Pi^5),117319,True,50,RESONANCE,,
18347106.1075,MESON (A^-1),262007,True,30,NOISE,,
18347408.9174,BARYON (Pi^5),117329,True,50,RESONANCE,,
18347721.6689,BARYON (Pi^5),117331,True,50,RESONANCE,,
18348506.6126,MESON (A^-1),262027,True,30,NOISE,,
18350047.1681,MESON (A^-1),262049,True,30,NOISE,,
18350187.2186,MESON (A^-1),262051,True,30,NOISE,,
18351161.9351,BARYON (Pi^5),117353,True,50,RESONANCE,,
18351447.6731,MESON (A^-1),262069,True,30,NOISE,,
18352147.9256,MESON (A^-1),262079,True,30,NOISE,,
18352412.9410,BARYON (Pi^5),117361,True,50,RESONANCE,,
18353828.5317,MESON (A^-1),262103,True,30,NOISE,,
18353976.6984,BARYON (Pi^5),117371,True,50,RESONANCE,,
18354248.6832,MESON (A^-1),262109,True,30,NOISE,,
18354289.4499,BARYON (Pi^5),117373,True,50,RESONANCE,,
18354388.7337,MESON (A^-1),262111,True,30,NOISE,,
18355088.9862,MESON (A^-1),262121,True,30,NOISE,,
18355509.1377,MESON (A^-1),262127,True,30,NOISE,,
18355929.2892,MESON (A^-1),262133,True,30,NOISE,,
18356349.4407,MESON (A^-1),262139,True,30,NOISE,,
18356791.4617,BARYON (Pi^5),117389,True,50,RESONANCE,,
18356909.6428,MESON (A^-1),262147,True,30,NOISE,,
18357189.7438,MESON (A^-1),262151,True,30,NOISE,,
18357329.7943,MESON (A^-1),262153,True,30,NOISE,,
18359710.6528,MESON (A^-1),262187,True,30,NOISE,,
18360130.8043,MESON (A^-1),262193,True,30,NOISE,,
18360544.4794,BARYON (Pi^5),117413,True,50,RESONANCE,,
18361811.4104,MESON (A^-1),262217,True,30,NOISE,,
18362733.7397,BARYON (Pi^5),117427,True,50,RESONANCE,,
18362791.7639,MESON (A^-1),262231,True,30,NOISE,,
18363211.9154,MESON (A^-1),262237,True,30,NOISE,,
18363359.2426,BARYON (Pi^5),117431,True,50,RESONANCE,,
18364297.4971,BARYON (Pi^5),117437,True,50,RESONANCE,,
18364332.3194,MESON (A^-1),262253,True,30,NOISE,,
18364892.5214,MESON (A^-1),262261,True,30,NOISE,,
18365235.7515,BARYON (Pi^5),117443,True,50,RESONANCE,,
18365592.7740,MESON (A^-1),262271,True,30,NOISE,,
18367833.5820,MESON (A^-1),262303,True,30,NOISE,,
18368533.8345,MESON (A^-1),262313,True,30,NOISE,,
18369094.0365,MESON (A^-1),262321,True,30,NOISE,,
18369794.2891,MESON (A^-1),262331,True,30,NOISE,,
18370214.4406,MESON (A^-1),262337,True,30,NOISE,,
18371054.7436,MESON (A^-1),262349,True,30,NOISE,,
18371194.7941,MESON (A^-1),262351,True,30,NOISE,,
18372455.2486,MESON (A^-1),262369,True,30,NOISE,,
18373680.0413,BARYON (Pi^5),117497,True,50,RESONANCE,,
18373715.7031,MESON (A^-1),262387,True,30,NOISE,,
18373992.7928,BARYON (Pi^5),117499,True,50,RESONANCE,,
18373995.8042,MESON (A^-1),262391,True,30,NOISE,,
18374556.0062,MESON (A^-1),262399,True,30,NOISE,,
18374618.2958,BARYON (Pi^5),117503,True,50,RESONANCE,,
18375396.3092,MESON (A^-1),262411,True,30,NOISE,,
18375869.3017,BARYON (Pi^5),117511,True,50,RESONANCE,,
18376807.5561,BARYON (Pi^5),117517,True,50,RESONANCE,,
18376936.8647,MESON (A^-1),262433,True,30,NOISE,,
18378684.0649,BARYON (Pi^5),117529,True,50,RESONANCE,,
18378757.5213,MESON (A^-1),262459,True,30,NOISE,,
18379457.7738,MESON (A^-1),262469,True,30,NOISE,,
18380247.8223,BARYON (Pi^5),117539,True,50,RESONANCE,,
18380560.5738,BARYON (Pi^5),117541,True,50,RESONANCE,,
18380858.2788,MESON (A^-1),262489,True,30,NOISE,,
18381698.5818,MESON (A^-1),262501,True,30,NOISE,,
18382398.8344,MESON (A^-1),262511,True,30,NOISE,,
18382538.8849,MESON (A^-1),262513,True,30,NOISE,,
18382959.0364,MESON (A^-1),262519,True,30,NOISE,,
18384000.8400,BARYON (Pi^5),117563,True,50,RESONANCE,,
18384499.5919,MESON (A^-1),262541,True,30,NOISE,,
18384639.6424,MESON (A^-1),262543,True,30,NOISE,,
18385251.8459,BARYON (Pi^5),117571,True,50,RESONANCE,,
18385339.8949,MESON (A^-1),262553,True,30,NOISE,,
18386190.1003,BARYON (Pi^5),117577,True,50,RESONANCE,,
18386320.2484,MESON (A^-1),262567,True,30,NOISE,,
18387440.6525,MESON (A^-1),262583,True,30,NOISE,,
18388421.0060,MESON (A^-1),262597,True,30,NOISE,,
18390101.6120,MESON (A^-1),262621,True,30,NOISE,,
18390521.7635,MESON (A^-1),262627,True,30,NOISE,,
18391642.1676,MESON (A^-1),262643,True,30,NOISE,,
18392062.3191,MESON (A^-1),262649,True,30,NOISE,,
18392202.3696,MESON (A^-1),262651,True,30,NOISE,,
18392445.1298,BARYON (Pi^5),117617,True,50,RESONANCE,,
18392622.5211,MESON (A^-1),262657,True,30,NOISE,,
18392757.8813,BARYON (Pi^5),117619,True,50,RESONANCE,,
18394303.1271,MESON (A^-1),262681,True,30,NOISE,,
18395143.4302,MESON (A^-1),262693,True,30,NOISE,,
18395423.5312,MESON (A^-1),262697,True,30,NOISE,,
18396263.8342,MESON (A^-1),262709,True,30,NOISE,,
18396510.8990,BARYON (Pi^5),117643,True,50,RESONANCE,,
18397244.1877,MESON (A^-1),262723,True,30,NOISE,,
18397944.4402,MESON (A^-1),262733,True,30,NOISE,,
18398364.5917,MESON (A^-1),262739,True,30,NOISE,,
18398504.6422,MESON (A^-1),262741,True,30,NOISE,,
18398924.7937,MESON (A^-1),262747,True,30,NOISE,,
18399012.9108,BARYON (Pi^5),117659,True,50,RESONANCE,,
18400889.4197,BARYON (Pi^5),117671,True,50,RESONANCE,,
18401202.1711,BARYON (Pi^5),117673,True,50,RESONANCE,,
18401305.6523,MESON (A^-1),262781,True,30,NOISE,,
18401445.7028,MESON (A^-1),262783,True,30,NOISE,,
18402140.4256,BARYON (Pi^5),117679,True,50,RESONANCE,,
18403126.3088,MESON (A^-1),262807,True,30,NOISE,,
18403966.6119,MESON (A^-1),262819,True,30,NOISE,,
18405580.6918,BARYON (Pi^5),117701,True,50,RESONANCE,,
18405893.4433,BARYON (Pi^5),117703,True,50,RESONANCE,,
18406347.4704,MESON (A^-1),262853,True,30,NOISE,,
18406831.6977,BARYON (Pi^5),117709,True,50,RESONANCE,,
18408028.0765,MESON (A^-1),262877,True,30,NOISE,,
18408448.2280,MESON (A^-1),262883,True,30,NOISE,,
18408708.2066,BARYON (Pi^5),117721,True,50,RESONANCE,,
18409428.5815,MESON (A^-1),262897,True,30,NOISE,,
18409646.4610,BARYON (Pi^5),117727,True,50,RESONANCE,,
18409708.6825,MESON (A^-1),262901,True,30,NOISE,,
18410268.8845,MESON (A^-1),262909,True,30,NOISE,,
18410271.9639,BARYON (Pi^5),117731,True,50,RESONANCE,,
18412229.5916,MESON (A^-1),262937,True,30,NOISE,,
18413069.8946,MESON (A^-1),262949,True,30,NOISE,,
18413399.4787,BARYON (Pi^5),117751,True,50,RESONANCE,,
18413630.0966,MESON (A^-1),262957,True,30,NOISE,,
18414337.7331,BARYON (Pi^5),117757,True,50,RESONANCE,,
18415275.9875,BARYON (Pi^5),117763,True,50,RESONANCE,,
18415310.7026,MESON (A^-1),262981,True,30,NOISE,,
18416839.7449,BARYON (Pi^5),117773,True,50,RESONANCE,,
18417271.4097,MESON (A^-1),263009,True,30,NOISE,,
18417777.9993,BARYON (Pi^5),117779,True,50,RESONANCE,,
18418251.7632,MESON (A^-1),263023,True,30,NOISE,,
18419029.0052,BARYON (Pi^5),117787,True,50,RESONANCE,,
18419932.3692,MESON (A^-1),263047,True,30,NOISE,,
18420592.7626,BARYON (Pi^5),117797,True,50,RESONANCE,,
18421052.7733,MESON (A^-1),263063,True,30,NOISE,,
18421612.9753,MESON (A^-1),263071,True,30,NOISE,,
