FREQ       | RATIO      | MAX_S      | RESULT
123.2812   | 0.89963    | 0.99952    | ALIVE !!!
123.2912   | 0.89970    | 0.99972    | ALIVE !!!
123.3012   | 0.89977    | 0.99998    | ALIVE !!!
123.3112   | 0.89985    | 0.99998    | ALIVE !!!
123.3212   | 0.89992    | 0.99983    | ALIVE !!!
123.3312   | 0.89999    | 0.99852    | ALIVE !!!
123.3412   | 0.90006    | 0.99977    | ALIVE !!!
123.3512   | 0.90014    | 0.99987    | ALIVE !!!
123.3612   | 0.90021    | 0.99983    | ALIVE !!!
123.3712   | 0.90028    | 0.99970    | ALIVE !!!
123.3812   | 0.90036    | 0.99985    | ALIVE !!!
123.3912   | 0.90043    | 0.99994    | ALIVE !!!
123.4012   | 0.90050    | 0.99999    | ALIVE !!!
123.4112   | 0.90057    | 1.00000    | ALIVE !!!
123.4212   | 0.90065    | 0.99994    | ALIVE !!!
123.4312   | 0.90072    | 0.99991    | ALIVE !!!
123.4412   | 0.90079    | 0.99997    | ALIVE !!!
123.4512   | 0.90087    | 0.99995    | ALIVE !!!
123.4612   | 0.90094    | 0.99965    | ALIVE !!!
123.4712   | 0.90101    | 0.99998    | ALIVE !!!
123.4812   | 0.90109    | 0.99955    | ALIVE !!!
123.4912   | 0.90116    | 0.99997    | ALIVE !!!
123.5012   | 0.90123    | 0.99995    | ALIVE !!!
123.5112   | 0.90130    | 0.99957    | ALIVE !!!
123.5212   | 0.90138    | 0.99982    | ALIVE !!!
123.5312   | 0.90145    | 0.99994    | ALIVE !!!
123.5412   | 0.90152    | 0.99992    | ALIVE !!!
123.5512   | 0.90160    | 0.99985    | ALIVE !!!
123.5612   | 0.90167    | 0.99998    | ALIVE !!!
123.5712   | 0.90174    | 0.99978    | ALIVE !!!
123.5812   | 0.90182    | 0.99987    | ALIVE !!!
123.5912   | 0.90189    | 1.00000    | ALIVE !!!
123.6012   | 0.90196    | 1.00000    | ALIVE !!!
123.6112   | 0.90203    | 0.99991    | ALIVE !!!
123.6212   | 0.90211    | 0.99880    | ALIVE !!!
123.6312   | 0.90218    | 0.99930    | ALIVE !!!
123.6412   | 0.90225    | 0.99961    | ALIVE !!!
123.6512   | 0.90233    | 0.99957    | ALIVE !!!
123.6612   | 0.90240    | 0.99891    | ALIVE !!!
123.6712   | 0.90247    | 0.99986    | ALIVE !!!
123.6812   | 0.90255    | 0.99943    | ALIVE !!!
123.6912   | 0.90262    | 0.99998    | ALIVE !!!
123.7012   | 0.90269    | 0.99984    | ALIVE !!!
123.7112   | 0.90276    | 0.99956    | ALIVE !!!
123.7212   | 0.90284    | 0.99993    | ALIVE !!!
123.7312   | 0.90291    | 0.99993    | ALIVE !!!
123.7412   | 0.90298    | 0.99971    | ALIVE !!!
123.7512   | 0.90306    | 0.99985    | ALIVE !!!
123.7612   | 0.90313    | 0.99996    | ALIVE !!!
123.7712   | 0.90320    | 0.99987    | ALIVE !!!
123.7812   | 0.90327    | 0.99996    | ALIVE !!!
123.7912   | 0.90335    | 0.99989    | ALIVE !!!
123.8012   | 0.90342    | 0.99980    | ALIVE !!!
123.8112   | 0.90349    | 0.99999    | ALIVE !!!
123.8212   | 0.90357    | 0.99993    | ALIVE !!!
123.8312   | 0.90364    | 0.99954    | ALIVE !!!
123.8412   | 0.90371    | 0.99982    | ALIVE !!!
123.8512   | 0.90379    | 0.99978    | ALIVE !!!
123.8612   | 0.90386    | 0.99995    | ALIVE !!!
123.8712   | 0.90393    | 0.99958    | ALIVE !!!
123.8812   | 0.90400    | 0.99991    | ALIVE !!!
123.8912   | 0.90408    | 0.99996    | ALIVE !!!
123.9012   | 0.90415    | 0.99982    | ALIVE !!!
123.9112   | 0.90422    | 0.99958    | ALIVE !!!
123.9212   | 0.90430    | 0.99994    | ALIVE !!!
123.9312   | 0.90437    | 0.99995    | ALIVE !!!
123.9412   | 0.90444    | 0.99976    | ALIVE !!!
123.9512   | 0.90452    | 0.99958    | ALIVE !!!
123.9612   | 0.90459    | 0.99950    | ALIVE !!!
123.9712   | 0.90466    | 0.99960    | ALIVE !!!
123.9812   | 0.90473    | 0.99904    | ALIVE !!!
123.9912   | 0.90481    | 0.99957    | ALIVE !!!
124.0012   | 0.90488    | 0.99999    | ALIVE !!!
124.0112   | 0.90495    | 0.99995    | ALIVE !!!
124.0212   | 0.90503    | 0.99998    | ALIVE !!!
124.0312   | 0.90510    | 0.99986    | ALIVE !!!
124.0412   | 0.90517    | 0.99997    | ALIVE !!!
124.0512   | 0.90525    | 0.99995    | ALIVE !!!
124.0612   | 0.90532    | 0.99950    | ALIVE !!!
124.0712   | 0.90539    | 0.99994    | ALIVE !!!
124.0812   | 0.90546    | 0.99977    | ALIVE !!!
124.0912   | 0.90554    | 0.99977    | ALIVE !!!
124.1012   | 0.90561    | 0.99933    | ALIVE !!!
124.1112   | 0.90568    | 0.99989    | ALIVE !!!
124.1212   | 0.90576    | 0.99999    | ALIVE !!!
124.1312   | 0.90583    | 0.99996    | ALIVE !!!
124.1412   | 0.90590    | 0.99996    | ALIVE !!!
124.1512   | 0.90598    | 0.99983    | ALIVE !!!
124.1612   | 0.90605    | 0.99992    | ALIVE !!!
124.1712   | 0.90612    | 0.99997    | ALIVE !!!
124.1812   | 0.90619    | 0.99987    | ALIVE !!!
124.1912   | 0.90627    | 0.99999    | ALIVE !!!
124.2012   | 0.90634    | 0.99993    | ALIVE !!!
124.2112   | 0.90641    | 0.99973    | ALIVE !!!
124.2212   | 0.90649    | 0.99966    | ALIVE !!!
124.2312   | 0.90656    | 0.99997    | ALIVE !!!
124.2412   | 0.90663    | 0.99990    | ALIVE !!!
124.2512   | 0.90670    | 0.99992    | ALIVE !!!
124.2612   | 0.90678    | 0.99976    | ALIVE !!!
124.2712   | 0.90685    | 1.00000    | ALIVE !!!
124.2812   | 0.90692    | 0.99993    | ALIVE !!!
124.2912   | 0.90700    | 0.99982    | ALIVE !!!
124.3012   | 0.90707    | 0.99992    | ALIVE !!!
124.3112   | 0.90714    | 0.99991    | ALIVE !!!
124.3212   | 0.90722    | 0.99983    | ALIVE !!!
124.3312   | 0.90729    | 0.99995    | ALIVE !!!
124.3412   | 0.90736    | 0.99995    | ALIVE !!!
124.3512   | 0.90743    | 0.99964    | ALIVE !!!
124.3612   | 0.90751    | 0.99985    | ALIVE !!!
124.3712   | 0.90758    | 0.99996    | ALIVE !!!
124.3812   | 0.90765    | 0.99990    | ALIVE !!!
124.3912   | 0.90773    | 0.99798    | ALIVE !!!
124.4012   | 0.90780    | 0.99630    | ALIVE !!!
124.4112   | 0.90787    | 0.99994    | ALIVE !!!
124.4212   | 0.90795    | 0.99988    | ALIVE !!!
124.4312   | 0.90802    | 0.99975    | ALIVE !!!
124.4412   | 0.90809    | 0.99996    | ALIVE !!!
124.4512   | 0.90816    | 0.99964    | ALIVE !!!
124.4612   | 0.90824    | 0.99993    | ALIVE !!!
124.4712   | 0.90831    | 0.99996    | ALIVE !!!
124.4812   | 0.90838    | 0.99963    | ALIVE !!!
124.4912   | 0.90846    | 0.99997    | ALIVE !!!
124.5012   | 0.90853    | 0.99963    | ALIVE !!!
124.5112   | 0.90860    | 0.99973    | ALIVE !!!
124.5212   | 0.90868    | 0.99998    | ALIVE !!!
124.5312   | 0.90875    | 0.99982    | ALIVE !!!
124.5412   | 0.90882    | 0.99993    | ALIVE !!!
124.5512   | 0.90889    | 0.99981    | ALIVE !!!
124.5612   | 0.90897    | 0.99984    | ALIVE !!!
124.5712   | 0.90904    | 0.99975    | ALIVE !!!
124.5812   | 0.90911    | 0.99987    | ALIVE !!!
124.5912   | 0.90919    | 0.99997    | ALIVE !!!
124.6012   | 0.90926    | 0.99989    | ALIVE !!!
124.6112   | 0.90933    | 0.99996    | ALIVE !!!
124.6212   | 0.90941    | 0.99986    | ALIVE !!!
124.6312   | 0.90948    | 0.99996    | ALIVE !!!
124.6412   | 0.90955    | 0.99951    | ALIVE !!!
124.6512   | 0.90962    | 0.99997    | ALIVE !!!
124.6612   | 0.90970    | 0.99980    | ALIVE !!!
124.6712   | 0.90977    | 0.99993    | ALIVE !!!
124.6812   | 0.90984    | 0.99976    | ALIVE !!!
124.6912   | 0.90992    | 0.99979    | ALIVE !!!
124.7012   | 0.90999    | 0.99914    | ALIVE !!!
124.7112   | 0.91006    | 0.99976    | ALIVE !!!
124.7212   | 0.91013    | 0.99991    | ALIVE !!!
124.7312   | 0.91021    | 0.99916    | ALIVE !!!
124.7412   | 0.91028    | 0.99982    | ALIVE !!!
124.7512   | 0.91035    | 0.99982    | ALIVE !!!
124.7612   | 0.91043    | 0.99997    | ALIVE !!!
124.7712   | 0.91050    | 0.99989    | ALIVE !!!
124.7812   | 0.91057    | 0.99967    | ALIVE !!!
124.7912   | 0.91065    | 1.00000    | ALIVE !!!
124.8012   | 0.91072    | 0.99990    | ALIVE !!!
124.8112   | 0.91079    | 0.99966    | ALIVE !!!
124.8212   | 0.91086    | 0.99980    | ALIVE !!!
124.8312   | 0.91094    | 0.99951    | ALIVE !!!
124.8412   | 0.91101    | 0.99999    | ALIVE !!!
124.8512   | 0.91108    | 0.99704    | ALIVE !!!
124.8612   | 0.91116    | 0.99973    | ALIVE !!!
124.8712   | 0.91123    | 0.99989    | ALIVE !!!
124.8812   | 0.91130    | 0.99981    | ALIVE !!!
124.8912   | 0.91138    | 0.99984    | ALIVE !!!
124.9012   | 0.91145    | 0.99995    | ALIVE !!!
124.9112   | 0.91152    | 0.99997    | ALIVE !!!
124.9212   | 0.91159    | 0.99999    | ALIVE !!!
124.9312   | 0.91167    | 0.99995    | ALIVE !!!
124.9412   | 0.91174    | 0.99991    | ALIVE !!!
124.9512   | 0.91181    | 0.99991    | ALIVE !!!
124.9612   | 0.91189    | 0.99975    | ALIVE !!!
124.9712   | 0.91196    | 0.99969    | ALIVE !!!
124.9812   | 0.91203    | 0.99924    | ALIVE !!!
124.9912   | 0.91211    | 0.99994    | ALIVE !!!
125.0013   | 0.91218    | 0.99991    | ALIVE !!!
125.0113   | 0.91225    | 0.99998    | ALIVE !!!
125.0213   | 0.91232    | 0.99997    | ALIVE !!!
125.0313   | 0.91240    | 0.99992    | ALIVE !!!
125.0413   | 0.91247    | 0.99974    | ALIVE !!!
125.0513   | 0.91254    | 0.99987    | ALIVE !!!
125.0613   | 0.91262    | 0.99895    | ALIVE !!!
125.0713   | 0.91269    | 0.99999    | ALIVE !!!
125.0813   | 0.91276    | 0.99977    | ALIVE !!!
125.0913   | 0.91283    | 0.99990    | ALIVE !!!
125.1013   | 0.91291    | 1.00000    | ALIVE !!!
125.1113   | 0.91298    | 0.99993    | ALIVE !!!
125.1213   | 0.91305    | 0.99929    | ALIVE !!!
125.1313   | 0.91313    | 0.99999    | ALIVE !!!
125.1413   | 0.91320    | 0.99997    | ALIVE !!!
125.1513   | 0.91327    | 0.99959    | ALIVE !!!
125.1613   | 0.91335    | 0.99998    | ALIVE !!!
125.1713   | 0.91342    | 0.99999    | ALIVE !!!
125.1813   | 0.91349    | 0.99977    | ALIVE !!!
125.1913   | 0.91356    | 0.99992    | ALIVE !!!
125.2013   | 0.91364    | 0.99996    | ALIVE !!!
125.2113   | 0.91371    | 0.99979    | ALIVE !!!
125.2213   | 0.91378    | 0.99964    | ALIVE !!!
125.2313   | 0.91386    | 0.99989    | ALIVE !!!
125.2413   | 0.91393    | 0.99990    | ALIVE !!!
125.2513   | 0.91400    | 0.99998    | ALIVE !!!
125.2613   | 0.91408    | 0.99965    | ALIVE !!!
125.2713   | 0.91415    | 0.99918    | ALIVE !!!
125.2813   | 0.91422    | 0.99983    | ALIVE !!!
125.2913   | 0.91429    | 0.99986    | ALIVE !!!
125.3013   | 0.91437    | 0.99993    | ALIVE !!!
125.3113   | 0.91444    | 0.99996    | ALIVE !!!
125.3213   | 0.91451    | 1.00000    | ALIVE !!!
125.3313   | 0.91459    | 0.99990    | ALIVE !!!
125.3413   | 0.91466    | 0.99998    | ALIVE !!!
125.3513   | 0.91473    | 0.99991    | ALIVE !!!
125.3613   | 0.91481    | 0.99998    | ALIVE !!!
125.3713   | 0.91488    | 0.99761    | ALIVE !!!
125.3813   | 0.91495    | 0.99589    | ALIVE !!!
125.3913   | 0.91502    | 0.99943    | ALIVE !!!
125.4013   | 0.91510    | 0.99987    | ALIVE !!!
125.4113   | 0.91517    | 0.99980    | ALIVE !!!
125.4213   | 0.91524    | 0.99993    | ALIVE !!!
125.4313   | 0.91532    | 0.99965    | ALIVE !!!
125.4413   | 0.91539    | 0.99976    | ALIVE !!!
125.4513   | 0.91546    | 0.99976    | ALIVE !!!
125.4613   | 0.91554    | 0.99997    | ALIVE !!!
125.4713   | 0.91561    | 0.99996    | ALIVE !!!
125.4813   | 0.91568    | 0.99992    | ALIVE !!!
125.4913   | 0.91575    | 0.99995    | ALIVE !!!
125.5013   | 0.91583    | 0.99986    | ALIVE !!!
125.5113   | 0.91590    | 0.99977    | ALIVE !!!
125.5213   | 0.91597    | 0.99984    | ALIVE !!!
125.5313   | 0.91605    | 0.99973    | ALIVE !!!
125.5413   | 0.91612    | 0.99997    | ALIVE !!!
125.5513   | 0.91619    | 0.99985    | ALIVE !!!
125.5613   | 0.91626    | 0.99985    | ALIVE !!!
125.5713   | 0.91634    | 1.00000    | ALIVE !!!
125.5813   | 0.91641    | 0.99792    | ALIVE !!!
125.5913   | 0.91648    | 0.99999    | ALIVE !!!
125.6013   | 0.91656    | 0.99985    | ALIVE !!!
125.6113   | 0.91663    | 0.99998    | ALIVE !!!
125.6213   | 0.91670    | 0.99996    | ALIVE !!!
125.6313   | 0.91678    | 0.99952    | ALIVE !!!
125.6413   | 0.91685    | 0.99990    | ALIVE !!!
125.6513   | 0.91692    | 0.99993    | ALIVE !!!
125.6613   | 0.91699    | 0.99998    | ALIVE !!!
125.6713   | 0.91707    | 0.99987    | ALIVE !!!
125.6813   | 0.91714    | 0.99971    | ALIVE !!!
125.6913   | 0.91721    | 0.99998    | ALIVE !!!
125.7013   | 0.91729    | 0.99991    | ALIVE !!!
125.7113   | 0.91736    | 0.99994    | ALIVE !!!
125.7213   | 0.91743    | 0.99994    | ALIVE !!!
125.7313   | 0.91751    | 0.99985    | ALIVE !!!
125.7413   | 0.91758    | 0.99997    | ALIVE !!!
125.7513   | 0.91765    | 0.99997    | ALIVE !!!
125.7613   | 0.91772    | 0.99991    | ALIVE !!!
125.7713   | 0.91780    | 0.99987    | ALIVE !!!
125.7813   | 0.91787    | 0.99997    | ALIVE !!!
125.7913   | 0.91794    | 0.99994    | ALIVE !!!
125.8013   | 0.91802    | 0.99993    | ALIVE !!!
125.8113   | 0.91809    | 0.99993    | ALIVE !!!
125.8213   | 0.91816    | 0.99989    | ALIVE !!!
125.8313   | 0.91824    | 0.99996    | ALIVE !!!
125.8413   | 0.91831    | 0.99992    | ALIVE !!!
125.8513   | 0.91838    | 0.99605    | ALIVE !!!
125.8613   | 0.91845    | 0.99945    | ALIVE !!!
125.8713   | 0.91853    | 0.99992    | ALIVE !!!
125.8813   | 0.91860    | 0.99960    | ALIVE !!!
125.8913   | 0.91867    | 0.99982    | ALIVE !!!
125.9013   | 0.91875    | 0.99996    | ALIVE !!!
125.9113   | 0.91882    | 0.99977    | ALIVE !!!
125.9213   | 0.91889    | 0.99983    | ALIVE !!!
125.9313   | 0.91897    | 0.99980    | ALIVE !!!
125.9413   | 0.91904    | 0.99956    | ALIVE !!!
125.9513   | 0.91911    | 0.99996    | ALIVE !!!
125.9613   | 0.91918    | 0.99984    | ALIVE !!!
125.9713   | 0.91926    | 0.99994    | ALIVE !!!
125.9813   | 0.91933    | 0.99974    | ALIVE !!!
125.9913   | 0.91940    | 0.99999    | ALIVE !!!
126.0013   | 0.91948    | 0.99948    | ALIVE !!!
126.0113   | 0.91955    | 0.99995    | ALIVE !!!
126.0213   | 0.91962    | 0.99998    | ALIVE !!!
126.0313   | 0.91969    | 0.99921    | ALIVE !!!
126.0413   | 0.91977    | 0.99975    | ALIVE !!!
126.0513   | 0.91984    | 0.99991    | ALIVE !!!
126.0613   | 0.91991    | 0.99997    | ALIVE !!!
126.0713   | 0.91999    | 0.99932    | ALIVE !!!
126.0813   | 0.92006    | 0.99997    | ALIVE !!!
126.0913   | 0.92013    | 0.99952    | ALIVE !!!
126.1013   | 0.92021    | 0.99929    | ALIVE !!!
126.1113   | 0.92028    | 0.99969    | ALIVE !!!
126.1213   | 0.92035    | 0.99992    | ALIVE !!!
126.1313   | 0.92042    | 0.99991    | ALIVE !!!
126.1413   | 0.92050    | 0.99987    | ALIVE !!!
126.1513   | 0.92057    | 0.99978    | ALIVE !!!
126.1613   | 0.92064    | 0.99999    | ALIVE !!!
126.1713   | 0.92072    | 0.99973    | ALIVE !!!
126.1813   | 0.92079    | 0.99991    | ALIVE !!!
126.1913   | 0.92086    | 0.99996    | ALIVE !!!
126.2013   | 0.92094    | 0.99989    | ALIVE !!!
126.2113   | 0.92101    | 0.99994    | ALIVE !!!
126.2213   | 0.92108    | 1.00000    | ALIVE !!!
126.2313   | 0.92115    | 0.99984    | ALIVE !!!
126.2413   | 0.92123    | 0.99998    | ALIVE !!!
126.2513   | 0.92130    | 0.99988    | ALIVE !!!
126.2613   | 0.92137    | 0.99958    | ALIVE !!!
126.2713   | 0.92145    | 0.99981    | ALIVE !!!
126.2813   | 0.92152    | 0.99999    | ALIVE !!!
126.2913   | 0.92159    | 0.99998    | ALIVE !!!
126.3013   | 0.92167    | 0.99974    | ALIVE !!!
126.3113   | 0.92174    | 0.99982    | ALIVE !!!
126.3213   | 0.92181    | 0.99994    | ALIVE !!!
126.3313   | 0.92188    | 0.99993    | ALIVE !!!
126.3413   | 0.92196    | 0.99911    | ALIVE !!!
126.3513   | 0.92203    | 0.99987    | ALIVE !!!
126.3613   | 0.92210    | 1.00000    | ALIVE !!!
126.3713   | 0.92218    | 0.99986    | ALIVE !!!
126.3813   | 0.92225    | 1.00000    | ALIVE !!!
126.3913   | 0.92232    | 0.99989    | ALIVE !!!
126.4013   | 0.92239    | 0.99990    | ALIVE !!!
126.4113   | 0.92247    | 0.99995    | ALIVE !!!
126.4213   | 0.92254    | 0.99981    | ALIVE !!!
126.4313   | 0.92261    | 0.99989    | ALIVE !!!
126.4413   | 0.92269    | 0.99974    | ALIVE !!!
126.4513   | 0.92276    | 0.99999    | ALIVE !!!
126.4613   | 0.92283    | 0.99988    | ALIVE !!!
126.4713   | 0.92291    | 0.99980    | ALIVE !!!
126.4813   | 0.92298    | 0.99996    | ALIVE !!!
126.4913   | 0.92305    | 0.99994    | ALIVE !!!
126.5013   | 0.92312    | 0.99997    | ALIVE !!!
126.5113   | 0.92320    | 0.99999    | ALIVE !!!
126.5213   | 0.92327    | 0.99995    | ALIVE !!!
126.5313   | 0.92334    | 0.99992    | ALIVE !!!
126.5413   | 0.92342    | 0.99982    | ALIVE !!!
126.5513   | 0.92349    | 0.99999    | ALIVE !!!
126.5613   | 0.92356    | 0.99967    | ALIVE !!!
126.5713   | 0.92364    | 0.99994    | ALIVE !!!
126.5813   | 0.92371    | 0.99986    | ALIVE !!!
126.5913   | 0.92378    | 0.99980    | ALIVE !!!
126.6013   | 0.92385    | 0.99988    | ALIVE !!!
126.6113   | 0.92393    | 0.99979    | ALIVE !!!
126.6213   | 0.92400    | 0.99995    | ALIVE !!!
126.6313   | 0.92407    | 0.99998    | ALIVE !!!
126.6413   | 0.92415    | 0.99982    | ALIVE !!!
126.6513   | 0.92422    | 0.99995    | ALIVE !!!
126.6613   | 0.92429    | 0.99989    | ALIVE !!!
126.6713   | 0.92437    | 0.99999    | ALIVE !!!
126.6813   | 0.92444    | 0.99952    | ALIVE !!!
126.6913   | 0.92451    | 0.99988    | ALIVE !!!
126.7013   | 0.92458    | 0.99475    | ALIVE !!!
126.7113   | 0.92466    | 0.99993    | ALIVE !!!
126.7213   | 0.92473    | 0.99996    | ALIVE !!!
126.7313   | 0.92480    | 0.99989    | ALIVE !!!
126.7413   | 0.92488    | 0.99997    | ALIVE !!!
126.7513   | 0.92495    | 0.99975    | ALIVE !!!
126.7613   | 0.92502    | 0.99976    | ALIVE !!!
126.7713   | 0.92510    | 0.99970    | ALIVE !!!
126.7813   | 0.92517    | 0.99999    | ALIVE !!!
126.7913   | 0.92524    | 0.99998    | ALIVE !!!
126.8013   | 0.92531    | 0.99996    | ALIVE !!!
126.8113   | 0.92539    | 0.99998    | ALIVE !!!
126.8213   | 0.92546    | 0.99996    | ALIVE !!!
126.8313   | 0.92553    | 0.99915    | ALIVE !!!
126.8413   | 0.92561    | 0.99996    | ALIVE !!!
126.8513   | 0.92568    | 0.99984    | ALIVE !!!
126.8613   | 0.92575    | 0.99999    | ALIVE !!!
126.8713   | 0.92582    | 0.99991    | ALIVE !!!
126.8813   | 0.92590    | 0.99924    | ALIVE !!!
126.8913   | 0.92597    | 0.99994    | ALIVE !!!
126.9013   | 0.92604    | 0.99983    | ALIVE !!!
126.9113   | 0.92612    | 0.99967    | ALIVE !!!
126.9213   | 0.92619    | 0.99988    | ALIVE !!!
126.9313   | 0.92626    | 0.99998    | ALIVE !!!
126.9413   | 0.92634    | 0.99972    | ALIVE !!!
126.9513   | 0.92641    | 0.99987    | ALIVE !!!
126.9613   | 0.92648    | 0.99985    | ALIVE !!!
126.9713   | 0.92655    | 1.00000    | ALIVE !!!
126.9813   | 0.92663    | 0.99993    | ALIVE !!!
126.9913   | 0.92670    | 0.99997    | ALIVE !!!
127.0014   | 0.92677    | 0.99998    | ALIVE !!!
127.0114   | 0.92685    | 0.99990    | ALIVE !!!
127.0214   | 0.92692    | 0.99974    | ALIVE !!!
127.0314   | 0.92699    | 0.99987    | ALIVE !!!
127.0414   | 0.92707    | 0.99991    | ALIVE !!!
127.0514   | 0.92714    | 0.99985    | ALIVE !!!
127.0614   | 0.92721    | 0.99999    | ALIVE !!!
127.0714   | 0.92728    | 0.99984    | ALIVE !!!
127.0814   | 0.92736    | 0.99999    | ALIVE !!!
127.0914   | 0.92743    | 0.99934    | ALIVE !!!
127.1014   | 0.92750    | 0.99990    | ALIVE !!!
127.1114   | 0.92758    | 0.99987    | ALIVE !!!
127.1214   | 0.92765    | 1.00000    | ALIVE !!!
127.1314   | 0.92772    | 0.99996    | ALIVE !!!
127.1414   | 0.92780    | 0.99999    | ALIVE !!!
127.1514   | 0.92787    | 0.99997    | ALIVE !!!
127.1614   | 0.92794    | 0.99996    | ALIVE !!!
127.1714   | 0.92801    | 0.99997    | ALIVE !!!
127.1814   | 0.92809    | 0.99993    | ALIVE !!!
127.1914   | 0.92816    | 0.99960    | ALIVE !!!
127.2014   | 0.92823    | 1.00000    | ALIVE !!!
127.2114   | 0.92831    | 0.99974    | ALIVE !!!
127.2214   | 0.92838    | 0.99998    | ALIVE !!!
127.2314   | 0.92845    | 0.99999    | ALIVE !!!
127.2414   | 0.92853    | 0.99972    | ALIVE !!!
127.2514   | 0.92860    | 0.99995    | ALIVE !!!
127.2614   | 0.92867    | 0.99996    | ALIVE !!!
127.2714   | 0.92874    | 0.99998    | ALIVE !!!
127.2814   | 0.92882    | 0.99969    | ALIVE !!!
127.2914   | 0.92889    | 0.99992    | ALIVE !!!
127.3014   | 0.92896    | 0.99973    | ALIVE !!!
127.3114   | 0.92904    | 1.00000    | ALIVE !!!
127.3214   | 0.92911    | 0.99988    | ALIVE !!!
127.3314   | 0.92918    | 0.99978    | ALIVE !!!
127.3414   | 0.92925    | 0.99999    | ALIVE !!!
127.3514   | 0.92933    | 0.99992    | ALIVE !!!
127.3614   | 0.92940    | 0.99983    | ALIVE !!!
127.3714   | 0.92947    | 0.99981    | ALIVE !!!
127.3814   | 0.92955    | 0.99965    | ALIVE !!!
127.3914   | 0.92962    | 0.99936    | ALIVE !!!
127.4014   | 0.92969    | 0.99996    | ALIVE !!!
127.4114   | 0.92977    | 0.99988    | ALIVE !!!
127.4214   | 0.92984    | 0.99976    | ALIVE !!!
127.4314   | 0.92991    | 1.00000    | ALIVE !!!
127.4414   | 0.92998    | 0.99860    | ALIVE !!!
127.4514   | 0.93006    | 0.99901    | ALIVE !!!
127.4614   | 0.93013    | 0.99985    | ALIVE !!!
127.4714   | 0.93020    | 0.99980    | ALIVE !!!
127.4814   | 0.93028    | 0.99999    | ALIVE !!!
127.4914   | 0.93035    | 0.99998    | ALIVE !!!
127.5014   | 0.93042    | 0.99998    | ALIVE !!!
127.5114   | 0.93050    | 0.99986    | ALIVE !!!
127.5214   | 0.93057    | 0.99882    | ALIVE !!!
127.5314   | 0.93064    | 0.99999    | ALIVE !!!
127.5414   | 0.93071    | 0.99973    | ALIVE !!!
127.5514   | 0.93079    | 0.99977    | ALIVE !!!
127.5614   | 0.93086    | 0.99471    | ALIVE !!!
127.5714   | 0.93093    | 0.99970    | ALIVE !!!
127.5814   | 0.93101    | 0.99992    | ALIVE !!!
127.5914   | 0.93108    | 0.99999    | ALIVE !!!
127.6014   | 0.93115    | 0.99996    | ALIVE !!!
127.6114   | 0.93123    | 0.99997    | ALIVE !!!
127.6214   | 0.93130    | 0.99986    | ALIVE !!!
127.6314   | 0.93137    | 0.99991    | ALIVE !!!
127.6414   | 0.93144    | 0.99970    | ALIVE !!!
127.6514   | 0.93152    | 0.99997    | ALIVE !!!
